time_s,brain_region,mouse_identity,zscore_DA,intruder_identity,distance_head_res__head_int,angle_head_res__head_int_deg,distance_head_res__hind_int,angle_head_res__hind_int_deg,distance_head_int__hind_res,angle_head_int__hind_res_deg,distance_hind_res__hind_int,velocity_resident,velocity_intruder,behavior_active
862.8,mPFC,p1,2.690336414417597,Novel_1,3.564671487109087,22.80538385436722,8.925594570822412,34.54000631204548,2.7301964259950955,24.674322658626124,7.282604894476124,0.22811206973710507,0.6646803797182468,Investigation
862.9,mPFC,p1,2.8064943963248545,Novel_1,3.3214200966845255,23.96670450435579,8.792485923688352,33.57925970921238,2.6710650003783285,26.856545323619684,7.284374708364371,0.34940676458247727,0.47261311689396784,Investigation
863.0,mPFC,p1,3.0275879524137115,Novel_1,3.05599382274249,26.04815381246422,8.887129915793908,33.92072187799545,2.5340125762069206,29.952251572241806,7.701355913368436,0.5273970728277806,0.6031238104234767,Investigation
863.1,mPFC,p1,2.6819775753544026,Novel_1,2.8896799918951963,28.835691314383183,8.857606787341831,35.075253240234105,2.416646479676251,31.736860550614097,7.779286271636298,0.6207438675738604,0.8311860884746687,Investigation
863.2,mPFC,p1,2.089089381259824,Novel_1,2.676963774827302,32.782755863286724,8.581909210135764,37.49782611486401,2.501574462378679,38.40700168814243,8.078212964966752,0.5525208942281225,0.6680667583184638,Investigation
863.3,mPFC,p1,2.1731196901636607,Novel_1,2.688304343147735,38.911431821018425,8.156397738815489,41.10365011100669,2.699044972608414,51.36261296674479,7.999990470645397,0.4586649155781932,0.9098651099222037,Investigation
863.4,mPFC,p1,2.3967817757302874,Novel_1,2.7759344902995924,39.52154284581013,7.991695991420443,40.18847644522009,2.9782236501666235,63.76816430149324,8.13227505842862,0.5607573288360134,1.3216204383216623,Investigation
863.5,mPFC,p1,2.7246605218162205,Novel_1,2.7980024965968244,42.29268119237793,7.617084938242287,41.147441288597804,3.2561075850331025,111.16852886314405,8.109499478644317,0.7433417384958944,1.2565747954668058,Investigation
863.6,mPFC,p1,2.182834966461867,Novel_1,2.9411255364841065,38.47893393729251,7.015716355836597,34.61315835936824,3.592373366943725,157.62163954907527,7.760226955864398,0.6467514459522391,1.565124692795029,Investigation
863.7,mPFC,p1,2.868379353331098,Novel_1,3.151662815495668,30.00840975549147,6.775475352945701,24.087843768511874,3.88291818545559,172.58902737014938,7.616275119750179,0.4587585795199829,1.7658645850607164,Investigation
863.8,mPFC,p1,3.2438767426679944,Novel_1,3.454030232143524,22.709809021846638,6.552447442761528,15.135267272810154,4.19780592959223,169.67120780509066,7.383330331877733,0.39540647976453414,1.5900672653897743,Investigation
863.9,mPFC,p1,3.019419583175192,Novel_1,3.660004685965568,13.332419360342726,6.140753594871775,21.371284335309753,4.668183083378518,155.32611178312075,7.294220614431107,0.4592642944398901,1.4374325651932174,Investigation
864.0,mPFC,p1,2.2465704177123142,Novel_1,4.045663886654362,21.032076914141953,5.881050974612525,27.940418853632053,4.974339785618463,155.94705415780706,6.912809967956305,0.3486228632861145,1.3161341932619945,Investigation
864.1,mPFC,p1,1.7641272406192445,Novel_1,4.492971402858983,18.27402779165422,5.637349151506881,24.05924299522073,5.222521388173772,161.9268840693145,6.421895777710165,0.18202746796950164,1.2405057402982829,Investigation
864.2,mPFC,p1,1.484256489755346,Novel_1,4.995656380377201,18.795000616012572,5.409105590152891,26.906893054658582,5.421759379826482,102.37226038351986,5.851298421453937,0.22479681783462788,1.1549682934747223,Investigation
864.3,mPFC,p1,0.9607104047031098,Novel_1,5.586374437345074,37.63516304967061,5.235520625314109,131.41069162585654,5.571408346507392,8.438310886194898,5.216964373233289,0.18736180204796676,1.1572561488827031,Investigation
864.4,mPFC,p1,0.5116537790000608,Novel_1,6.123949735031875,95.56189403246293,5.065474502674955,144.98319058007422,5.728380672679877,77.63807880633726,4.671375999268963,0.18950064266300223,1.1770851682901233,Investigation
864.5,mPFC,p1,1.1088913583360085,Novel_1,6.603680909332933,112.86798461606469,4.87674828346346,142.2457835565359,5.936354100779359,101.35578835466605,4.231600085972998,0.2880066427382907,1.2031231189597176,Investigation
864.6,mPFC,p1,1.9002810226580074,Novel_1,6.984779016648355,117.21051976281183,4.670757949948631,138.3753270695396,6.180237037701218,112.11782446993722,3.9125270741597133,0.5163549811572362,1.1966193331670145,Investigation
1167.2,mPFC,p1,-1.1574724050600067,Short_Term_2,10.421179334141527,55.18629981182657,8.560117234291214,44.8096570287031,14.793090060710258,52.39233866234588,12.12573893323903,0.13620905737799358,1.4087150558078818,Investigation
1167.3,mPFC,p1,-1.374924454981283,Short_Term_2,10.116800509813082,63.27988261874357,8.59409500216676,51.172076022001306,14.529438196412556,59.68822554817348,12.199081728163902,0.18549205695667895,1.4263420679882313,Investigation
1167.4,mPFC,p1,-1.440753459613125,Short_Term_2,9.813755979049848,70.92143246129301,8.590688762043397,56.63711705515726,14.28627767967352,67.09012878908828,12.253089154696646,0.3195956180059927,1.2860231832004796,Investigation
1167.5,mPFC,p1,-1.3586216581005006,Short_Term_2,9.522069359854985,79.12705343991148,8.573309478392758,62.168221371901126,14.067014122396603,74.88800600588178,12.316299714509583,0.4117270113694472,1.0637928403434664,Investigation
1167.6,mPFC,p1,-0.9223437884081495,Short_Term_2,9.253931485074146,86.85239627395453,8.54991190159612,67.14945002938765,13.87173451480427,82.37733905628056,12.37676788772659,0.4107830653954679,1.0031266909076866,Investigation
1167.7,mPFC,p1,-1.0403379843742528,Short_Term_2,8.982444271480055,94.81515324034042,8.540910637848961,72.52217198516973,13.66339254525864,89.57986425146271,12.435622664252348,0.38519665833000133,0.9594734712801044,Investigation
1167.8,mPFC,p1,-1.0867165499506493,Short_Term_2,8.714889961547048,102.4285264423366,8.55677733459475,77.23478265016541,13.457344978906024,96.94427288023468,12.521922301343311,0.40081203623999473,0.824547498849229,Investigation
1470.4,mPFC,p1,0.6676133596694996,Long_Term_1,12.132958808375435,22.862975112027215,11.35776455923072,18.147580229940218,15.076728003772283,8.335108950136771,12.34224109528574,0.17731934334783886,0.04728230267653394,Investigation
1470.5,mPFC,p1,0.1516557590619092,Long_Term_1,12.174678852419007,23.50623308977623,11.34605722560893,18.738565326924174,15.006265532272955,8.770492439455097,12.312177471889985,0.0445197545361772,0.03388530835513778,Investigation
1470.6,mPFC,p1,0.5188389648527869,Long_Term_1,12.138473314100558,24.911064350901427,11.299413847000881,20.052356910466358,15.04331779656073,10.045827907274372,12.367713057617626,0.1055429633842654,0.020232902849492845,Investigation
1470.7,mPFC,p1,0.9136617749974547,Long_Term_1,12.093535396499577,25.974384587320287,11.23730219396114,21.353741539111383,15.059256181275762,10.679942980508145,12.394316911120734,0.3084787264545223,0.017918263770145083,Investigation
1470.8,mPFC,p1,0.8346760262336803,Long_Term_1,12.080162200168468,26.70810351314313,11.20195643462127,22.50819020815618,15.06161849532558,10.975157400925184,12.41157771734908,0.41064016097036116,0.009507554422224484,Investigation
1470.9,mPFC,p1,0.7145192566812931,Long_Term_1,12.053885897028087,28.382565302557538,11.151397992300161,24.06191935702543,15.046857037492531,11.965135248009886,12.407715561717945,0.3979078917301059,0.0103695285666894,Investigation
1471.0,mPFC,p1,0.4101164727102493,Long_Term_1,12.031816328170512,29.377593279905852,11.107295930502236,24.808948873074627,15.062620765663905,13.05340937655373,12.428455572850368,0.39553575312102696,0.015992279921921638,Investigation
1471.1,mPFC,p1,0.14313475736565517,Long_Term_1,12.033110584323996,30.70811380934657,11.080786989292283,25.761613346411423,15.083937905290616,14.282694613808133,12.454148136799093,0.458324782261549,0.033207586203040276,Investigation
1471.2,mPFC,p1,0.5508485332808003,Long_Term_1,12.029949968695458,31.076909700779964,11.04996719164804,26.17740968729524,15.114565640199931,14.922195337232552,12.485329179809018,0.5163090953974349,0.047561396016433756,Investigation
1471.3,mPFC,p1,1.1989950668163716,Long_Term_1,12.034526059659399,29.883721567504438,11.021535388562862,25.203028350541672,15.154834607861702,15.207966338164482,12.520109658102555,0.4706959466542977,0.022760036699203616,Investigation
1471.4,mPFC,p1,0.14406888509469665,Long_Term_1,12.065400350363827,28.53790615320426,11.025843068412115,24.120297169194885,15.182728899418008,14.826673945967059,12.53891337335579,0.40303642973844495,0.017429101549678614,Investigation
1471.5,mPFC,p1,-0.22698213541790618,Long_Term_1,12.142132082117069,26.100343253781375,11.083547917125262,21.7094064546489,15.18966354984802,13.789160245154022,12.527874504734642,0.4359365870351904,0.02033599571974038,Investigation
1471.6,mPFC,p1,0.5012565313556252,Long_Term_1,12.221071169182258,22.768758756943043,11.1500619507628,18.442819372788847,15.201344248388283,12.580762367537005,12.525578330827562,0.41444383931241385,0.026455657013152837,Investigation
1471.7,mPFC,p1,0.24537760749396664,Long_Term_1,12.289386790202004,18.900863636099814,11.204218027410112,14.693129116135054,15.203736808273057,10.9813869783967,12.507987366487406,0.363374062783509,0.01923387580082127,Investigation
1471.8,mPFC,p1,0.012325195448236358,Long_Term_1,12.350127146527447,15.386245254622338,11.262615207888674,11.567403359236778,15.20467486445479,9.339517308032612,12.492965636134485,0.24403194948150533,0.006267521319767857,Investigation
1471.9,mPFC,p1,0.5069656098509681,Long_Term_1,12.393952699441392,12.369195701234503,11.317040526829434,8.877658287183607,15.203773474038798,7.849885672508094,12.475433397682737,0.16309907620036043,0.008112631488868436,Investigation
1472.0,mPFC,p1,-0.12444083045824449,Long_Term_1,12.383191013419937,10.903241991621854,11.328769579956642,7.5630276311925115,15.182592048677417,6.978189218966605,12.44402394106708,0.4042771931583317,0.0255951265693697,Investigation
1472.1,mPFC,p1,-0.7848631963220885,Long_Term_1,12.346276493928626,9.750153659675647,11.32558828815332,6.471122895726808,15.15315929196936,6.223913740017622,12.405368024070286,0.6163174060470054,0.03659244923586166,Investigation
1472.2,mPFC,p1,-0.48547349187338484,Long_Term_1,12.304931600185663,9.712994117425808,11.333688001165696,5.715144622186244,15.126543487491922,6.617370028838565,12.37492626947378,0.7308255321424795,0.042797640889872604,Investigation
1472.3,mPFC,p1,-0.28760562143033086,Long_Term_1,12.259380661785835,9.553248350617537,11.335421561231758,5.1726532364413345,15.10540817147758,6.746504341376806,12.350140764006445,0.7427070978693201,0.04642275748889695,Investigation
1472.4,mPFC,p1,-0.21017156465685313,Long_Term_1,12.21168053948691,8.938481340300228,11.333410914347226,4.187986185070798,15.057923217125381,6.55746011344749,12.298461894930051,0.7440971238991853,0.03642950030738708,Investigation
1472.5,mPFC,p1,-0.1734595065419637,Long_Term_1,12.160739380622152,8.189282833323801,11.326013506087973,3.097491144459809,15.011293704437854,6.153786709066594,12.242499518735478,0.7431519051229883,0.03918391160080545,Investigation
1472.6,mPFC,p1,-0.022695551003094144,Long_Term_1,12.145924776792134,6.900303563475177,11.376443794187285,2.020250937516437,14.978432112004892,5.2467326780763415,12.218949804212404,0.7224342110252954,0.021641700852105705,Investigation
1472.7,mPFC,p1,0.3613733265190649,Long_Term_1,12.121739889625019,5.522896851518567,11.411235601653614,0.7989964860747705,14.945338133129571,4.2647244402647,12.181248810304242,0.8406982449806657,0.026375712656736244,Investigation
1472.8,mPFC,p1,-0.24322841242316784,Long_Term_1,12.085861400306468,4.76711724219021,11.444670587871178,0.0327639124864163,14.897632095965413,3.661583938288345,12.14193609469055,1.0809285971277793,0.030662910997797867,Investigation
1472.9,mPFC,p1,0.986893631778934,Long_Term_1,12.045619671115064,3.9795899845121596,11.48225254058984,0.9070638481279332,14.854590587767722,3.4638522026436362,12.12366371843024,1.2301515195912482,0.058562789716756644,Investigation
1473.0,mPFC,p1,1.690083354240695,Long_Term_1,11.962591975954627,4.0237831216970505,11.475357981067425,1.1144260231048122,14.818194417875642,4.102439214697455,12.115713458821821,1.370483700605931,0.0710640329668475,Investigation
1473.1,mPFC,p1,0.850475766461216,Long_Term_1,11.853361532808,4.537913389205698,11.454445806308229,0.7077886668033102,14.789044341280736,5.114911335144313,12.135695518047905,1.507559293374414,0.07754521428484222,Investigation
187.6,mPFC,p2,1.567750184791749,Short_Term_1,4.341829501638969,64.77736748867181,2.1203994116102853,67.30987576183992,6.083221462977618,69.77890928876195,2.897184679442587,1.0577842213787374,1.288098331170641,Investigation
187.7,mPFC,p2,2.5409237446052306,Short_Term_1,4.62425364701905,71.15145673195451,1.9613563553766236,72.38754982932358,5.976963686651534,76.936857027706,2.965107843330174,1.0415921275362539,1.4066460559730851,Investigation
187.8,mPFC,p2,3.1837202950369936,Short_Term_1,4.890162877429104,77.50323340061266,1.8035794843009327,77.11275526016198,5.846677513456413,84.10601350462636,3.0001194843530135,1.0046620603914025,1.4693567246508707,Investigation
187.9,mPFC,p2,3.1363437787515616,Short_Term_1,5.1589317679924935,83.7346497206791,1.6997721910925094,81.5571650044572,5.729036707204706,91.20101373182777,3.015374123815628,0.9808412699297944,1.5231919600174548,Investigation
188.0,mPFC,p2,2.881833368906219,Short_Term_1,5.428033829823622,90.78425626502349,1.6010243097644452,86.5427267981052,5.592294581753112,99.11385037302414,3.047249617099739,0.9808412699297722,1.5889478937425676,Investigation
188.1,mPFC,p2,3.026627934869778,Short_Term_1,5.711665373350127,98.17960490049916,1.4618114239355195,92.23927056608102,5.462792444828862,107.36842953421687,3.1356265343210494,0.9808412699297722,1.4709515728892943,Investigation
188.2,mPFC,p2,2.7315699713456003,Short_Term_1,5.966738137677194,104.72651247260444,1.2718690267130603,97.91220481229385,5.3209352215127,114.76679949029136,3.2523083638890644,0.9808412699297715,1.2355997688318763,Investigation
188.3,mPFC,p2,2.351459834377215,Short_Term_1,6.163822490355603,111.41121557379188,1.0524534347780248,103.77442611671285,5.152201665582597,122.29135632813558,3.376800970288316,0.9808412699297722,1.047655389657322,Investigation
188.4,mPFC,p2,2.16659094517294,Short_Term_1,6.310776773569849,118.57730566525049,0.8615707724352164,109.93512905458329,4.959669475817844,130.2818337393732,3.5162196327707185,0.9808412699297954,0.8281895121409036,Investigation
188.5,mPFC,p2,1.9269224025885408,Short_Term_1,6.391403705650535,126.07547740943704,0.796721654921643,116.57894991796093,4.729667572567201,138.5851081365872,3.68880392387809,0.9808412699297939,0.6567039471691498,Investigation
188.6,mPFC,p2,1.4812881555260518,Short_Term_1,6.398779093782271,134.9928931721471,0.9662955647581837,123.96267389698858,4.439775341936705,148.28462022365613,3.8727520549839487,0.9808412699297487,0.7624926635826639,Investigation
188.7,mPFC,p2,1.707662796669963,Short_Term_1,6.334540783245049,145.382860728104,1.3321495377536652,132.21523555631666,4.074781761292275,159.43010818860967,4.040413262595899,0.9808412699297954,0.9913877081760788,Investigation
188.8,mPFC,p2,1.2022783732346547,Short_Term_1,6.242709182734186,157.48585740207153,1.7836459006097758,141.6785523247728,3.6685089105701425,172.2586839591445,4.206438052313195,0.9808412699297712,1.1869261269033407,Investigation
188.9,mPFC,p2,0.6401617257050303,Short_Term_1,6.127841683685533,169.91178016176457,2.26012657811618,152.17733703579177,3.234073068318879,174.6228695768409,4.381777688077986,0.9808412699297262,1.3419629177442283,Investigation
189.0,mPFC,p2,0.7788969232486732,Short_Term_1,5.992911303581244,177.2021117856943,2.741167500761327,163.27299276776523,2.7809647752355717,161.0801151821421,4.5607555784969795,0.9808412699298181,1.4624906648085847,Investigation
189.1,mPFC,p2,1.272639255844245,Short_Term_1,5.859157393939466,164.90133627722545,3.2344459773024883,174.75200881647072,2.3288754598151478,148.16106711465886,4.743854368976144,0.9808412699298177,1.605675775207279,Investigation
189.2,mPFC,p2,1.6909522457953448,Short_Term_1,5.683752695644137,153.66331111388487,3.7283712720413638,173.80037559405307,1.8456007120341495,136.34528861541344,4.92214609466105,0.9808412699297944,1.7215059479544395,Investigation
189.3,mPFC,p2,1.594687026140504,Short_Term_1,5.482909997539639,143.72822018742954,4.224242636196918,162.72998395090102,1.3640128179448732,125.87474089128159,5.097724456663206,0.9808412699297715,1.763022700362027,Investigation
189.4,mPFC,p2,1.1053190557251584,Short_Term_1,5.283203653847061,136.00007745316117,4.719635159518645,152.52763738752006,0.8741760661130114,117.65483816119792,5.264685568899066,0.9808412699297722,1.8638482726708063,Investigation
189.5,mPFC,p2,0.9709068759811146,Short_Term_1,5.1146679301980935,128.48069288769486,5.197759053553295,143.3402969379471,0.4057691850021292,109.68841252242851,5.407939660007749,0.9808412699297602,1.998528945923114,Investigation
189.6,mPFC,p2,1.3226013492724018,Short_Term_1,4.96010255967376,121.71646897261081,5.63098160685626,135.5193662439406,0.12260678080048105,102.52251654128168,5.542846609938055,0.9808412699297487,2.1399387230598483,Investigation
189.7,mPFC,p2,1.8008472111188216,Short_Term_1,4.796705471241364,115.01451477029298,6.00369485804816,128.57612671860193,0.5165095339926663,95.46454980804481,5.620233413442708,0.9808412699298062,2.3222248030971184,Investigation
189.8,mPFC,p2,1.760799860369688,Short_Term_1,4.597126643572065,108.44174942680122,6.312992337482763,121.81595382372004,0.9199305961013475,88.58138034083743,5.595600936430755,0.9808412699298057,2.5321240872481114,Investigation
189.9,mPFC,p2,1.4974282280320486,Short_Term_1,4.3536274794695595,101.67519171977162,6.523087256480042,115.14921561634478,1.307371341656487,81.54965644501635,5.450760103426898,0.961795356456232,2.7216044266463055,Investigation
190.0,mPFC,p2,1.3264183437198775,Short_Term_1,4.055778199580925,93.67571644210952,6.670186019995094,107.91573048670917,1.7186229172474197,73.23583438892021,5.184182282146158,0.9004171133631815,2.8614751141391555,Investigation
190.1,mPFC,p2,0.969104810309209,Short_Term_1,3.74321422210216,84.94442176049944,6.755439793111185,100.19055321382692,2.140703665990364,64.41341935206214,4.831305229345174,0.8985324750080688,2.939080739753552,Investigation
190.2,mPFC,p2,1.157944278130191,Short_Term_1,3.4058093328619705,75.68990589611374,6.792720344035037,92.4446447772767,2.5457598907998973,55.06558270922051,4.462420253686868,1.0079530081352932,3.0141798582504142,Investigation
190.3,mPFC,p2,1.5248988277147109,Short_Term_1,3.0533439664958806,65.6202809445106,6.748900265032383,84.73927837247763,2.937886639206958,44.7805769996105,4.03809377937112,1.0240131448660577,3.064747532626655,Investigation
190.4,mPFC,p2,1.916862732601452,Short_Term_1,2.7052566982202566,54.76424745344269,6.700433105906098,76.75065061763055,3.3143032032648168,34.17270410435654,3.6293419898982147,1.0594316293033363,2.9779147201318827,Investigation
190.5,mPFC,p2,1.7658924892353753,Short_Term_1,2.3368534555301292,43.98169052851023,6.678680750811046,69.38455234361064,3.6835109453293478,22.78954124048414,3.2612200872470196,1.0762699528700443,2.9222058664413417,Investigation
190.6,mPFC,p2,1.449089877469542,Short_Term_1,1.9673608189810212,33.45623950426531,6.677294624848818,61.78553794092831,4.066724351442272,12.096172692232841,2.944854684863835,1.091242420046542,2.905045370689471,Investigation
190.7,mPFC,p2,1.5129856223742268,Short_Term_1,1.6196631690857264,25.822595325778252,6.692374334715479,55.40514892352459,4.405830150058166,4.300425811664439,2.6836463921150084,1.240495622577103,2.829638461245856,Investigation
190.8,mPFC,p2,1.8413419689077564,Short_Term_1,1.3348886476179624,19.92824473517416,6.7243926657854605,50.00915235299007,4.71296169355877,1.9152248665550076,2.419039006280052,1.3589257150458804,2.7058849454515,Investigation
190.9,mPFC,p2,1.5301136582374602,Short_Term_1,1.1166801411299456,15.613478970339003,6.777365986718737,45.610068253967455,4.98408051156568,6.607003862147252,2.168474868920226,1.5626466274775008,2.548157637903322,Investigation
191.0,mPFC,p2,1.2129487300168227,Short_Term_1,1.0038675480328112,12.636088568945809,6.893141063115136,41.62878294335326,5.161383825411744,9.263562714736963,1.9499571079229108,1.8901762087220197,2.28917598777958,Investigation
191.1,mPFC,p2,0.8557786500986174,Short_Term_1,0.9797552337607823,10.19907432012451,7.044135215650428,38.37736960674573,5.266851131141708,11.084549212738438,1.8107820015708358,2.199051690391381,1.9077602429592218,Investigation
191.2,mPFC,p2,0.7793955827767671,Short_Term_1,1.0759262524603026,8.698948886235826,7.233545485200995,36.378767422534054,5.2340935100222,11.689992602658066,1.796464878148658,2.4813405654382152,1.5311995322782141,Investigation
191.3,mPFC,p2,1.1504033146089363,Short_Term_1,1.2209006006827767,8.55699299601389,7.416371899587154,35.79272399217609,5.127935504921107,11.336071029294601,1.8683900919167884,2.7418746327946466,1.1195174691036178,Investigation
191.4,mPFC,p2,1.8793879490583807,Short_Term_1,1.4226226735090493,9.937580914059765,7.638405667513002,36.332125775552754,4.920212122471896,9.436309780117341,2.0681541668204493,2.9726982025744455,0.7071738315648096,Investigation
191.5,mPFC,p2,2.4224083765764917,Short_Term_1,1.6795613685014494,12.0182424330267,7.867992518286435,37.56291250874469,4.630014266409102,6.578790819357238,2.362214233613287,3.1418204821593365,0.4198796160976726,Investigation
191.6,mPFC,p2,2.2193372128304043,Short_Term_1,1.9477855393244028,14.044943736926484,8.105046696509103,39.270822277680736,4.3111318872881785,3.8983042682750124,2.7147512153407627,3.350271014205989,0.25008209528836967,Investigation
191.7,mPFC,p2,1.887245655797795,Short_Term_1,2.2691025369972277,15.902069854502088,8.386906868954336,41.038541066032906,3.956562373943419,1.2849987747724185,3.0995446557804285,3.521346169767477,0.24867320706913112,Investigation
191.8,mPFC,p2,2.1333216741776764,Short_Term_1,2.6496456384682863,17.733733336586056,8.694839467081518,43.17337660487266,3.552011586006151,1.3147688699913544,3.5157775141907837,3.6377562122326954,0.35880698637279285,Investigation
191.9,mPFC,p2,1.9158205936321655,Short_Term_1,3.061691354682196,20.11193410665848,8.991530692933267,46.03980777772614,3.11995405303752,3.8811608643389093,3.9177297292385336,3.717885227388868,0.3443171590398308,Investigation
192.0,mPFC,p2,1.6307420335539868,Short_Term_1,3.476046794721876,22.19525275446756,9.26743510506348,48.570973011007055,2.6973965899786156,6.631746690460147,4.299543558136297,3.7101897920837352,0.2571338005722058,Investigation
192.1,mPFC,p2,1.7575571281571205,Short_Term_1,3.8837509604242006,24.739560394848013,9.58776835596749,51.054204714023,2.3180295294709468,9.338282056169362,4.662169747212204,3.6829520885296607,0.17171381278962347,Investigation
192.2,mPFC,p2,1.5832231936556593,Short_Term_1,4.252451690744026,25.591805363480887,9.919320130510949,51.77313787981586,1.957380588310361,11.250459798109574,5.009949181947204,3.642486351387639,0.0712662103541534,Investigation
192.3,mPFC,p2,1.5447647321447637,Short_Term_1,4.600899154620629,25.64488532519863,10.227840300851879,51.83150691371094,1.608342330095303,12.518519663386058,5.326196217250752,3.5339080347445457,0.055319788607352566,Investigation
192.4,mPFC,p2,1.556778434237567,Short_Term_1,4.941578240996915,24.310647240624917,10.540160362200403,50.50257529935109,1.2769489656567696,13.155911974551174,5.6232484213932326,3.3928401572193327,0.05531978860735049,Investigation
192.5,mPFC,p2,1.0412310626903902,Short_Term_1,5.296203919781259,22.885252649530486,10.87027814760711,49.08250466159859,1.0386071114569415,13.785810453200384,5.9137434327538125,3.2618051295098933,0.05531978860735049,Investigation
192.6,mPFC,p2,1.2082118032132754,Short_Term_1,5.6223493538108436,20.71573731094034,11.182242949523964,46.91833084511802,0.8690557760515468,13.944222360749563,6.190225593255868,3.212317264219586,0.05531978860734016,Investigation
192.7,mPFC,p2,1.4379952854895208,Short_Term_1,5.9398191877144315,18.817536857814105,11.489651509903217,45.02548956906156,0.7270158918265764,13.663002868647936,6.438129290690833,3.107614409081243,0.05531978860734016,Investigation
192.8,mPFC,p2,1.9344424107202924,Short_Term_1,6.226843204094004,16.31800186087051,11.775033310519607,42.531331490896406,0.6596651735586249,12.699113076651543,6.660314463860327,2.9699660623150796,0.055319788607363946,Investigation
192.9,mPFC,p2,2.50589187826093,Short_Term_1,6.531774028651291,13.683827875243878,12.082843676095024,39.90255225306814,0.7160377277953305,11.292133981956766,6.857217997670961,2.938330926035963,0.055319788607363425,Investigation
193.0,mPFC,p2,2.150521008873295,Short_Term_1,6.832913901113218,11.146970367207217,12.381506378418624,37.37110740972531,0.8608652457342484,9.734565397617075,7.043117249411342,2.916980308268533,0.05531978860735101,Investigation
193.1,mPFC,p2,1.8093033193441452,Short_Term_1,7.120042031115098,8.953675777704774,12.672290499827886,35.18324349025886,1.0620350493567592,7.86363920991667,7.216804674171162,2.769715726843298,0.05531978860735049,Investigation
193.2,mPFC,p2,1.7462977131594202,Short_Term_1,7.389893866260754,7.043118568500631,12.94919439135122,33.278135045454235,1.2811629471862904,5.489654021466805,7.356557339800386,2.484233922986541,0.05531978860732878,Investigation
193.3,mPFC,p2,1.6740800488394443,Short_Term_1,7.608409679727212,4.601216467918505,13.171138339789627,30.841699893235926,1.545088529403073,3.0708854833715407,7.5171141183228185,2.347960950492029,0.055319788607341186,Investigation
193.4,mPFC,p2,1.831601691250876,Short_Term_1,7.840295860655484,2.0742482508380533,13.409262138675802,28.320216898668008,1.8381805748168747,0.7772876241148765,7.708485607442635,2.24840418450749,0.055319788607351525,Investigation
193.5,mPFC,p2,1.8560077881671704,Short_Term_1,8.033098722445432,0.2683223333704916,13.616258319489795,25.983149901894365,2.1069025179361622,1.6775120567509987,7.885699775142649,2.200217515435375,0.05531978860735049,Investigation
193.6,mPFC,p2,1.9554721763826428,Short_Term_1,8.234563039644941,2.9246415633986658,13.834890597629569,23.33235271559056,2.3617666738231504,4.045077215464488,8.072018089562675,2.2971501869871225,0.055319788607362905,Investigation
193.7,mPFC,p2,1.562819060508167,Short_Term_1,8.44198897687052,4.641168051891725,14.061395626074718,21.621366819076314,2.613999549615829,6.428037135212492,8.25678043444599,2.2970400247599225,0.05531978860735205,Investigation
193.8,mPFC,p2,1.359995174788716,Short_Term_1,8.637174539432424,6.68519997460524,14.275686868351618,19.582894129164288,2.848763475446936,8.567136309295734,8.44351546665079,2.1153273934350145,0.05531978860733963,Investigation
193.9,mPFC,p2,1.685039216681547,Short_Term_1,8.79937395738571,8.53843208256393,14.452432206400154,17.735239988005105,3.052004988997027,10.85404071051201,8.592305875405604,1.7511337166255583,0.055319788607351525,Investigation
194.0,mPFC,p2,2.1256535964536245,Short_Term_1,8.915457660919847,10.517837263653576,14.583720684935246,15.761431601502522,3.2236740316310977,13.316302361403245,8.700431475706916,1.3457927869160142,0.055319788607351525,Investigation
194.1,mPFC,p2,1.990638892660044,Short_Term_1,9.009071609459093,12.204517023264515,14.689840512609424,14.08036755867181,3.3672343869475525,15.689433331518558,8.772788109709984,0.8911375206235531,0.05531978860735049,Investigation
194.2,mPFC,p2,1.6499203187903315,Short_Term_1,9.035618037759814,13.496746907253538,14.722066982353887,12.79377240868547,3.4890528964785004,17.705184102717226,8.823309645321654,0.46835785367442667,0.055319788607351525,Investigation
194.3,mPFC,p2,2.0881612068883757,Short_Term_1,9.034429314067477,14.358582476845015,14.722024673548647,11.93759068597626,3.580658562027803,19.36940047031078,8.846408857585123,0.19331814480563517,0.05531978860735361,Investigation
194.4,mPFC,p2,2.6313369887855975,Short_Term_1,9.016523175592384,15.694320072921158,14.703132883408344,10.607526145951226,3.6312875254629864,20.616976280623618,8.84439399535987,0.048537653125687266,0.055319788607362384,Investigation
194.5,mPFC,p2,2.4201592971949006,Short_Term_1,8.981339070726596,16.651563242119977,14.661482786424815,9.655975338899253,3.6514072540320344,21.567166804470418,8.817907990638721,0.22338750386012862,0.05531978860735101,Investigation
194.6,mPFC,p2,1.802180602971704,Short_Term_1,8.9209877808996,17.586988037796118,14.593959188895717,8.726262309036969,3.6734732045542415,22.38362870649874,8.806385573569415,0.3493542142921767,0.055319788607341186,Investigation
194.7,mPFC,p2,1.7432298831387305,Short_Term_1,8.871293803937585,18.33498940941277,14.536721481302898,7.98399220511962,3.6544810324027255,22.718765848211206,8.77870131381202,0.4217387169339041,0.05531978860735049,Investigation
194.8,mPFC,p2,2.010750440879971,Short_Term_1,8.834909892933032,19.254156328614414,14.491868043691909,7.070576154375431,3.6074959667432234,22.956267778982124,8.724850493614808,0.4768258680823833,0.05531978860735049,Investigation
